"latitude","longitude","confidence"
-35.462,148.083,100
-35.463,148.072,100
-35.465,148.061,100
-35.466,148.049,100
-35.468,148.038,100
-35.47,148.027,100
-35.471,148.016,100
-35.473,148.005,100
-35.474,147.994,100
-35.476,147.983,72
-35.082,150.549,82
-35.084,150.537,75
-35.451,148.096,100
-35.453,148.085,100
-35.454,148.074,100
-35.456,148.063,100
-35.457,148.052,100
-35.459,148.041,100
-35.461,148.03,100
-35.464,148.008,100
-35.465,147.997,100
-35.467,147.986,100
-35.071,150.558,68
-35.073,150.546,94
-35.075,150.534,100
-35.076,150.523,100
-35.078,150.511,100
-35.439,148.117,87
-35.441,148.106,94
-35.442,148.095,100
-35.444,148.084,100
-35.445,148.073,100
-35.447,148.061,100
-35.448,148.05,100
-35.45,148.039,100
-35.451,148.028,100
-35.458,147.984,100
-35.063,150.544,94
-35.065,150.532,100
-35.067,150.52,86
-35.069,150.508,84
-35.071,150.497,79
-35.43,148.115,99
-35.432,148.104,100
-35.433,148.093,100
-35.435,148.082,100
-35.436,148.071,100
-35.438,148.06,100
-35.439,148.048,100
-35.441,148.037,100
-35.442,148.026,100
-35.054,150.542,94
-35.056,150.53,100
-35.058,150.518,100
-35.06,150.506,100
-35.421,148.113,93
-35.423,148.102,100
-35.424,148.091,100
-35.426,148.08,100
-35.427,148.069,100
-35.429,148.058,100
-35.43,148.047,100
-35.432,148.035,100
-35.433,148.024,100
-35.435,148.013,100
-35.047,150.527,97
-35.049,150.515,100
-35.05,150.504,100
-35.412,148.111,89
-35.414,148.1,97
-35.415,148.089,100
-35.417,148.078,100
-35.418,148.067,100
-35.42,148.056,100
-35.421,148.045,100
-35.423,148.033,100
-35.424,148.022,100
-35.426,148.011,100
-35.427,148,72
-35.403,148.109,74
-35.404,148.098,91
-35.406,148.087,81
-35.408,148.076,77
-35.409,148.065,100
-35.411,148.054,100
-35.412,148.043,100
-35.414,148.032,100
-35.415,148.021,94
-35.395,148.096,65
-35.402,148.052,100
-35.403,148.041,100
-35.405,148.03,100
-35.406,148.019,90
-35.411,147.985,90
-35.412,147.974,81
-35.396,148.028,100
-35.397,148.017,100
-35.399,148.006,100
-35.402,147.983,97
-35.403,147.972,82
-35.387,148.026,100
-35.388,148.015,100
-35.39,148.004,100
-35.393,147.982,100
-17.063,144.105,67
-16.665,145.131,73
-16.077,144.801,91
-16.079,144.791,89
-15.979,142.603,80
-15.981,142.593,88
-15.971,142.592,100
-16.304,137.742,75
-14.736,143.083,68
-14.737,143.074,67
-14.707,143.032,82
-14.708,143.022,95
-14.623,143.097,81
-15.134,135.209,69
-13.39,143.047,85
-13.391,143.038,84
-13.143,143.159,70
-12.855,142.538,86
-12.846,142.537,66
-35.045,150.084,66
-35.036,150.082,100
-35.361,147.889,100
-35.027,150.079,73
-35.019,150.066,73
-35.332,147.826,100
-35.334,147.815,67
-34.935,150.409,67
-34.99,150.071,94
-35.323,147.824,91
-34.975,150.103,91
-35.287,147.958,100
-35.288,147.947,100
-35.292,147.925,99
-34.975,150.001,86
-34.976,149.989,70
-35.276,147.967,100
-35.278,147.956,100
-35.279,147.945,100
-35.281,147.934,90
-35.283,147.923,100
-35.284,147.912,94
-35.295,147.835,88
-35.296,147.824,90
-34.964,150.011,100
-34.965,149.999,100
-34.967,149.987,100
-34.969,149.976,84
-35.269,147.954,100
-35.27,147.943,100
-35.272,147.932,100
-35.273,147.921,100
-35.275,147.91,100
-35.277,147.899,94
-35.284,147.844,83
-35.286,147.833,100
-35.287,147.822,95
-34.888,150.428,71
-34.938,150.112,87
-34.94,150.1,91
-34.953,150.02,89
-34.954,150.008,100
-34.956,149.997,100
-34.958,149.985,100
-34.96,149.974,100
-35.26,147.953,100
-35.261,147.941,100
-35.263,147.93,100
-35.264,147.919,100
-35.266,147.908,100
-35.268,147.897,100
-35.269,147.886,89
-35.271,147.875,100
-35.272,147.864,100
-35.274,147.853,100
-35.275,147.842,100
-35.277,147.831,100
-34.876,150.437,87
-34.878,150.425,88
-34.886,150.378,96
-34.927,150.121,97
-34.947,149.994,89
-34.949,149.983,90
-34.951,149.971,100
-34.952,149.96,89
-35.252,147.94,65
-35.254,147.929,85
-35.255,147.917,100
-35.257,147.906,100
-35.258,147.895,100
-35.26,147.884,100
-35.262,147.873,100
-35.263,147.862,100
-35.265,147.851,100
-35.266,147.84,94
-34.867,150.435,87
-34.869,150.423,100
-34.875,150.388,100
-34.877,150.376,100
-34.879,150.364,100
-34.918,150.119,95
-34.92,150.108,75
-34.941,149.969,100
-34.943,149.958,100
-35.248,147.905,95
-35.249,147.893,100
-35.251,147.882,100
-35.252,147.871,100
-34.858,150.433,94
-34.86,150.421,100
-34.862,150.409,100
-34.865,150.385,86
-34.867,150.374,100
-34.869,150.362,100
-34.927,150.001,93
-34.929,149.99,100
-34.849,150.431,100
-34.85,150.419,100
-34.852,150.407,100
-34.854,150.395,98
-34.856,150.383,89
-34.858,150.372,89
-34.86,150.36,85
-34.899,150.114,76
-34.901,150.103,100
-34.903,150.092,65
-34.837,150.44,75
-34.839,150.428,94
-34.841,150.417,100
-34.843,150.405,100
-34.845,150.393,100
-34.847,150.381,100
-34.849,150.369,100
-34.851,150.358,87
-34.892,150.1,95
-34.894,150.09,71
-34.83,150.426,87
-34.832,150.414,100
-34.834,150.402,94
-34.836,150.391,94
-34.838,150.379,94
-34.839,150.367,100
-34.841,150.355,100
-34.883,150.098,91
-34.828,150.408,75
-34.834,150.372,87
-34.836,150.361,100
-34.877,150.103,78
-34.878,150.091,76
-34.825,150.37,75
-34.827,150.358,100
-34.828,150.346,100
-34.864,150.124,76
-34.866,150.112,87
-34.867,150.101,100
-34.869,150.089,86
-34.815,150.368,87
-34.817,150.356,100
-34.819,150.344,100
-34.821,150.332,100
-34.823,150.32,99
-34.825,150.308,100
-34.853,150.133,67
-34.855,150.122,96
-34.856,150.11,100
-34.858,150.099,100
-34.86,150.087,68
-34.806,150.365,94
-34.808,150.354,100
-34.81,150.342,100
-34.812,150.33,100
-34.814,150.318,100
-34.816,150.306,100
-34.843,150.131,100
-34.845,150.12,100
-34.847,150.108,100
-34.849,150.096,100
-34.851,150.085,92
-34.795,150.375,94
-34.797,150.363,100
-34.799,150.351,100
-34.801,150.34,100
-34.802,150.328,100
-34.804,150.316,100
-34.806,150.304,99
-34.808,150.292,81
-34.827,150.176,69
-34.832,150.141,71
-34.834,150.13,79
-34.836,150.117,94
-34.838,150.106,87
-34.84,150.094,77
-34.786,150.373,82
-34.787,150.361,100
-34.789,150.349,100
-34.791,150.337,100
-34.793,150.326,100
-34.795,150.314,100
-34.797,150.302,100
-34.799,150.29,100
-34.801,150.278,100
-34.814,150.197,77
-34.821,150.151,96
-34.823,150.139,100
-34.825,150.128,92
-34.78,150.347,92
-34.782,150.335,100
-34.784,150.323,100
-34.786,150.312,100
-34.788,150.3,100
-34.79,150.288,100
-34.791,150.276,92
-34.793,150.265,92
-34.773,150.333,72
-34.775,150.321,89
-34.776,150.31,87
-34.778,150.298,87
-34.78,150.286,94
-34.782,150.274,100
-34.784,150.263,100
-34.786,150.251,100
-34.771,150.284,75
-34.773,150.272,94
-34.775,150.26,99
-34.764,150.269,83
-34.385,150.385,83
-34.372,150.407,80
-34.374,150.395,100
-34.376,150.383,94
-34.378,150.371,68
-34.367,150.399,99
-34.369,150.387,94
-34.371,150.375,76
-34.366,150.349,85
-34.368,150.337,94
-34.37,150.325,65
-34.358,150.335,95
-34.36,150.323,96
-34.351,150.321,95
-34.34,150.331,100
-34.328,150.34,100
-34.33,150.328,91
-34.317,150.35,98
-34.319,150.338,100
-34.364,150.059,93
-34.366,150.047,100
-34.368,150.036,100
-34.31,150.337,97
-34.34,150.148,94
-34.342,150.137,94
-34.351,150.08,75
-34.353,150.068,100
-34.355,150.057,100
-34.357,150.045,100
-34.358,150.034,100
-34.36,150.022,94
-34.298,150.346,72
-34.302,150.322,100
-34.304,150.31,100
-34.314,150.251,100
-34.329,150.158,76
-34.331,150.146,87
-34.344,150.066,80
-34.346,150.054,95
-34.347,150.043,87
-34.349,150.031,94
-34.289,150.344,91
-34.291,150.331,83
-34.293,150.319,68
-34.295,150.308,100
-34.304,150.249,100
-34.306,150.238,89
-34.334,150.064,73
-34.336,150.052,100
-34.338,150.04,94
-34.286,150.337,69
-34.288,150.325,83
-34.299,150.254,75
-34.301,150.243,75
-34.282,150.299,70
-34.29,150.253,100
-34.314,150.101,78
-34.28,150.251,87
-34.271,150.248,81
-34.26,150.258,65
-34.304,149.979,100
-34.306,149.967,100
-34.247,150.279,94
-34.248,150.268,100
-34.299,149.953,97
-34.237,150.277,87
-34.201,150.225,76
-33.925,150.429,75
-33.933,150.259,86
-33.894,150.415,65
-33.853,150.308,94
-33.793,150.164,69
-33.176,150.11,87
-33.17,150.085,84
-33.172,150.073,99
-33.161,150.083,94
-33.162,150.071,100
-33.164,150.059,71
-33.153,150.069,100
-33.155,150.057,99
-33.021,150.803,82
-33.144,150.066,85
-33.003,150.217,90
-33.026,150.015,86
-32.783,151.169,73
-32.788,151.144,71
-32.711,150.931,84
-32.713,150.918,86
-32.711,150.925,79
-32.7,150.936,82
-32.677,151.011,93
-32.679,150.998,100
-32.681,150.985,97
-32.683,150.972,77
-32.692,150.921,93
-32.667,151.008,99
-32.669,150.995,100
-32.671,150.982,89
-32.674,150.969,79
-32.684,150.906,98
-32.686,150.893,91
-32.659,150.993,98
-32.668,150.941,94
-32.675,150.903,85
-32.677,150.89,100
-32.679,150.878,84
-32.681,150.865,79
-32.683,150.852,85
-32.654,150.845,84
-32.644,150.843,78
-32.646,150.83,92
-32.649,150.818,99
-32.639,150.815,81
-32.75,150.125,96
-32.752,150.114,100
-32.754,150.102,85
-32.756,150.09,100
-32.757,150.079,92
-32.628,150.806,87
-32.63,150.793,84
-32.74,150.123,100
-32.742,150.112,100
-32.744,150.1,100
-32.746,150.088,100
-32.748,150.076,100
-32.75,150.065,100
-32.618,150.804,96
-32.621,150.791,90
-32.739,150.074,100
-32.741,150.062,100
-32.611,150.789,100
-32.613,150.776,94
-32.727,150.083,96
-32.729,150.072,100
-32.603,150.774,99
-32.616,150.699,77
-32.718,150.081,99
-32.72,150.07,100
-32.608,150.684,86
-32.709,150.079,100
-32.71,150.067,89
-32.697,150.089,100
-32.663,150.179,100
-32.655,150.165,94
-32.661,150.13,85
-32.575,150.632,76
-32.659,150.124,93
-32.566,150.63,100
-32.568,150.617,100
-32.572,150.592,87
-32.556,150.627,97
-32.562,150.59,96
-32.587,150.381,92
-32.577,150.379,91
-32.56,150.425,100
-32.562,150.412,100
-32.566,150.388,95
-32.596,150.207,88
-32.55,150.422,100
-32.552,150.41,100
-32.555,150.397,100
-32.557,150.385,85
-32.588,150.193,93
-32.561,150.3,100
-32.577,150.203,97
-32.567,150.201,100
-32.569,150.189,90
-32.548,150.259,69
-32.543,150.264,79
-32.533,150.261,100
-32.539,150.225,89
-32.237,151.356,67
-32.225,151.367,70
-32.227,151.353,99
-32.207,151.347,81
-32.197,151.346,72
-32.173,151.424,94
-32.175,151.411,96
-32.163,151.422,100
-32.165,151.408,100
-32.163,151.429,89
-32.165,151.416,100
-32.167,151.402,85
-32.114,151.346,75
-32.029,151.428,83
-32.038,151.376,100
-32.019,151.425,69
-32.026,151.387,86
-32.028,151.375,100
-31.824,151.876,100
-31.724,151.86,100
-31.716,151.866,83
-31.719,151.852,100
-31.603,152.068,88
-31.606,152.055,94
-31.563,151.443,100
-31.565,151.431,69
-31.442,151.793,70
-31.434,151.776,75
-31.426,151.758,68
-31.429,151.742,74
-31.505,151.25,87
-31.507,151.236,100
-31.51,151.222,100
-31.495,151.248,94
-31.497,151.234,100
-31.499,151.22,100
-31.332,151.298,79
-31.335,151.285,70
-31.323,151.294,68
-31.133,150.601,72
-30.777,152.027,74
-30.469,151.047,100
-30.471,151.034,98
-30.473,151.043,100
-30.463,151.041,76
-30.031,151.275,69
-29.46,152.135,80
-29.449,152.132,82
-29.438,152.129,92
-29.372,152.229,86
-29.375,152.213,82
-29.364,152.209,88
-29.367,152.191,90
-29.266,152.178,73
-29.083,150.812,87
-29.085,150.799,100
-29.088,150.785,95
-29.073,150.81,100
-29.075,150.796,100
-29.062,150.807,100
-29.065,150.794,100
-27.364,148.26,100
-27.354,148.258,100
-26.539,150.679,94
-26.528,150.676,100
-26.531,150.662,95
-26.52,150.659,98
-26.523,150.645,76
-26.51,150.657,90
-26.014,150.51,68
-25.425,149.2,100
-25.427,149.188,100
-25.43,149.176,86
-25.425,149.208,96
-25.427,149.195,100
-25.43,149.183,85
-25.413,149.218,82
-25.417,149.193,100
-25.424,149.156,100
-25.399,149.241,92
-25.414,149.154,93
-25.402,149.164,92
-24.614,151.492,83
-24.928,149.474,65
-24.93,149.461,75
-25.136,147.551,85
-25.106,147.556,81
-25.085,147.629,76
-25.087,147.618,100
-25.097,147.555,100
-25.08,147.54,83
-24.9,147.757,98
-24.902,147.746,97
-24.893,147.744,66
-24.881,147.753,83
-24.832,146.758,83
-24.833,146.748,100
-24.666,146.757,91
-24.668,146.747,100
-24.639,146.814,70
-24.633,146.668,73
-24.635,146.658,100
-24.636,146.648,89
-24.626,146.66,100
-24.586,146.736,77
-24.424,147.669,92
-24.425,147.658,100
-24.571,146.712,81
-24.573,146.702,66
-24.506,145.532,67
-22.832,149.426,69
-22.165,146.914,76
-19.94,144.425,96
-19.941,144.415,87
-19.935,144.395,67
-19.821,143.699,86
-18.924,143.878,92
-18.925,143.868,84
-18.899,143.796,66
-18.408,145.344,79
-18.399,145.342,89
-18.389,145.341,71
-18.202,142.995,100
-18.204,142.985,100
-18.114,143.034,95
-18.027,142.936,78
-17.907,143.402,85
-17.898,143.4,87
-17.859,143.346,79
-17.637,143.945,90
-17.62,143.933,97
-32.525,123.405,94
-32.486,123.171,91
-32.602,122.293,88
-32.576,122.344,92
-32.37,123.643,100
-32.44,123.173,96
-32.363,123.63,75
-32.431,123.171,100
-32.579,121.994,82
-32.58,121.983,97
-32.581,121.972,98
-32.532,122.262,93
-32.563,122.035,74
-32.565,122.024,96
-32.566,122.014,77
-32.568,122.003,99
-32.572,121.97,100
-32.574,121.959,100
-32.522,122.271,89
-32.523,122.26,100
-32.513,122.269,86
-32.301,123.242,100
-32.465,122.022,79
-32.466,121.944,83
-32.448,122.007,82
-32.238,123.295,100
-32.223,123.335,94
-32.226,123.314,100
-32.229,123.293,99
-32.23,123.282,95
-32.443,121.357,75
-32,121.646,71
-32.003,121.625,82
-31.959,121.555,85
-31.916,121.394,100
-31.918,121.383,79
-31.907,121.393,100
-31.898,121.391,93
-31.035,123.646,97
-31.026,123.644,94
-31.027,123.634,94
-31.262,121.142,87
-31.252,121.141,94
-31.254,121.13,88
-31.225,121.203,90
-31.227,121.192,89
-31.213,121.172,68
-30.859,123.345,100
-30.848,123.353,74
-30.85,123.343,100
-30.851,123.332,100
-30.841,123.341,93
-30.842,123.33,100
-29.412,152.179,65
-33.866,150.485,100
-33.874,150.452,80
-33.859,150.446,93
-33.839,150.468,66
-33.161,150.094,99
-33.162,150.088,100
-32.681,150.938,85
-32.673,150.929,91
-32.598,150.778,83
-32.748,150.06,100
-32.726,150.085,77
-32.733,150.055,92
-32.712,150.08,90
-32.555,150.611,77
-32.659,150.169,95
-32.652,150.134,83
-32.714,150.076,92
-32.561,150.607,79
-32.655,150.195,71
-32.662,150.165,83
-32.648,150.16,66
-32.655,150.129,84
-32.54,150.488,84
-32.549,150.311,77
-32.546,150.409,90
-32.532,150.258,90
-32.164,151.429,77
-31.812,151.888,74
-31.811,151.88,75
-31.767,151.766,76
-31.712,151.843,70
-31.493,151.739,85
-31.564,151.446,100
-31.438,151.816,100
-31.431,151.767,95
-31.552,151.476,81
-31.561,151.439,100
-31.436,151.809,100
-31.43,151.76,99
-30.446,151.36,74
-30.456,151.318,100
-30.468,151.048,86
-30.444,151.353,91
-30.454,151.311,99
-30.465,151.04,81
-30.449,151.035,92
-30.446,151.029,96
-29.081,150.829,79
-29.091,150.787,100
-29.074,150.782,99
-29.08,150.822,95
-29.09,150.78,100
-29.063,150.817,75
-29.073,150.774,86
-25.425,149.209,67
-25.422,149.203,80
-22.148,146.903,69
-22.153,146.897,66
-20.734,139.48,94
-20.736,139.469,78
-19.82,143.712,74
-19.824,143.691,100
-19.811,143.688,72
-19.822,143.706,100
-19.825,143.685,86
-19.809,143.703,82
-19.447,143.371,80
-18.523,142.588,70
-37.725,149.253,70
-37.712,149.122,76
-37.717,149.099,90
-37.722,149.077,81
-37.726,149.055,100
-37.695,149.139,93
-37.7,149.118,97
-37.728,148.985,88
-37.673,149.18,100
-37.678,149.157,77
-37.716,148.981,87
-37.704,148.976,80
-37.663,149.105,89
-37.668,149.082,69
-37.668,149.196,70
-37.673,149.173,100
-37.702,148.969,80
-37.658,149.119,91
-37.663,149.098,82
-37.641,149.138,65
-37.646,149.115,100
-37.65,149.093,100
-37.633,148.991,100
-37.656,148.883,84
-37.66,148.861,90
-37.665,148.839,100
-37.67,148.818,100
-37.616,149.009,100
-37.621,148.987,100
-37.635,148.922,70
-37.639,148.9,100
-37.426,149.822,97
-37.536,149.321,94
-37.604,149.003,75
-37.413,149.818,100
-37.418,149.794,100
-37.597,148.978,94
-37.647,148.741,100
-37.652,148.72,100
-37.615,149.003,100
-37.638,148.894,90
-37.537,149.315,77
-37.657,148.739,100
-37.412,149.837,77
-37.417,149.814,100
-37.422,149.79,100
-37.595,148.972,81
-37.645,148.735,90
-37.649,148.713,71
-37.388,149.882,92
-37.398,149.834,100
-37.404,149.81,100
-37.409,149.786,76
-37.369,149.904,99
-37.375,149.879,100
-37.38,149.854,73
-37.391,149.806,87
-37.514,149.233,69
-37.585,148.9,71
-37.621,148.726,85
-37.356,149.901,100
-37.362,149.875,100
-37.368,149.849,100
-37.343,149.897,100
-37.349,149.87,86
-37.355,149.845,81
-37.589,148.759,66
-37.33,149.892,91
-37.342,149.841,75
-37.347,149.817,100
-37.352,149.793,100
-37.432,149.427,81
-37.453,149.335,81
-37.323,149.861,100
-37.329,149.837,99
-37.334,149.813,100
-37.339,149.788,100
-37.435,149.354,82
-37.465,149.215,90
-37.47,149.194,100
-37.31,149.857,100
-37.316,149.832,100
-37.412,149.396,77
-37.417,149.373,94
-37.423,149.35,100
-37.453,149.212,100
-37.457,149.19,100
-37.335,149.886,95
-37.341,149.859,100
-37.351,149.812,90
-37.356,149.788,68
-37.429,149.446,71
-37.328,149.855,100
-37.333,149.832,83
-37.338,149.808,100
-37.343,149.783,100
-37.436,149.347,100
-37.465,149.209,100
-37.47,149.187,100
-37.315,149.852,100
-37.32,149.827,100
-37.414,149.39,89
-37.419,149.367,100
-37.424,149.343,100
-37.453,149.205,100
-37.458,149.183,96
-37.302,149.847,100
-37.396,149.409,73
-37.289,149.844,92
-37.294,149.819,100
-37.3,149.794,97
-37.305,149.769,77
-37.373,149.454,100
-37.379,149.428,73
-37.236,150.018,100
-37.242,149.993,100
-37.276,149.84,96
-37.281,149.815,100
-37.287,149.79,96
-37.217,150.04,100
-37.223,150.014,100
-37.229,149.988,100
-37.235,149.962,100
-37.263,149.836,100
-37.268,149.811,99
-37.274,149.786,96
-37.204,150.036,100
-37.216,149.983,100
-37.222,149.957,100
-37.244,149.857,93
-37.25,149.832,100
-37.191,150.031,100
-37.197,150.005,100
-37.203,149.978,100
-37.231,149.852,100
-37.237,149.827,100
-37.292,149.578,100
-37.218,149.847,100
-37.224,149.822,100
-37.23,149.796,100
-37.396,149.038,94
-37.401,149.018,100
-37.21,150.033,100
-37.221,149.979,100
-37.227,149.954,100
-37.249,149.853,97
-37.254,149.828,100
-37.197,150.028,100
-37.202,150.001,100
-37.208,149.975,100
-37.236,149.848,100
-37.241,149.823,100
-37.295,149.573,100
-37.184,150.023,100
-37.189,149.997,100
-37.217,149.869,100
-37.223,149.844,100
-37.228,149.818,100
-37.396,149.034,100
-37.4,149.012,69
-37.204,149.864,100
-37.21,149.839,100
-37.216,149.813,100
-37.221,149.788,100
-37.227,149.763,96
-37.37,149.093,100
-37.375,149.071,100
-37.379,149.049,100
-37.383,149.03,100
-37.186,149.884,94
-37.192,149.859,100
-37.197,149.834,100
-37.203,149.808,100
-37.208,149.783,100
-37.214,149.758,100
-37.23,149.683,93
-37.236,149.658,100
-37.241,149.634,72
-37.313,149.298,100
-37.318,149.275,100
-37.323,149.251,100
-37.343,149.16,100
-37.358,149.088,89
-37.362,149.068,100
-37.367,149.047,100
-37.371,149.026,100
-37.391,148.932,68
-37.173,149.88,99
-37.179,149.855,100
-37.184,149.83,100
-37.19,149.804,100
-37.196,149.778,100
-37.201,149.753,100
-37.207,149.727,91
-37.212,149.703,93
-37.218,149.678,100
-37.223,149.654,100
-37.228,149.629,100
-37.234,149.604,90
-37.296,149.317,100
-37.301,149.293,100
-37.306,149.268,87
-37.311,149.245,79
-37.316,149.225,94
-37.364,148.996,86
-37.379,148.928,74
-37.472,148.483,100
-37.149,149.926,100
-37.155,149.901,100
-37.16,149.876,90
-37.166,149.851,100
-37.171,149.826,100
-37.177,149.8,100
-37.183,149.774,100
-37.189,149.747,100
-37.194,149.721,98
-37.205,149.673,100
-37.21,149.649,100
-37.215,149.625,100
-37.221,149.6,100
-37.284,149.312,92
-37.298,149.242,92
-37.303,149.221,81
-37.347,149.015,100
-37.352,148.99,100
-37.357,148.967,88
-37.456,148.5,100
-37.46,148.478,100
-37.13,149.947,100
-37.136,149.922,100
-37.142,149.897,100
-37.158,149.821,100
-37.164,149.796,100
-37.17,149.769,100
-37.176,149.74,100
-37.182,149.716,100
-37.192,149.668,97
-37.203,149.62,98
-37.208,149.596,91
-37.33,149.033,100
-37.335,149.01,100
-37.34,148.987,98
-37.448,148.475,100
-37.111,149.97,100
-37.117,149.943,100
-37.123,149.918,100
-37.129,149.892,100
-37.134,149.867,100
-37.146,149.816,100
-37.151,149.791,100
-37.157,149.765,100
-37.163,149.737,100
-37.169,149.713,100
-37.174,149.689,100
-37.179,149.663,90
-37.19,149.615,95
-37.196,149.591,96
-37.319,149.026,100
-37.432,148.492,100
-37.436,148.471,100
-37.098,149.965,100
-37.121,149.862,100
-37.127,149.836,100
-37.133,149.811,100
-37.138,149.787,100
-37.144,149.761,100
-37.15,149.734,100
-37.156,149.708,100
-37.161,149.684,100
-37.167,149.659,98
-37.172,149.634,92
-37.178,149.61,97
-37.183,149.586,100
-37.188,149.561,100
-37.272,149.182,94
-37.42,148.488,87
-37.424,148.468,69
-37.136,149.942,98
-37.141,149.917,100
-37.146,149.892,100
-37.163,149.816,100
-37.168,149.79,100
-37.174,149.763,100
-37.18,149.734,100
-37.185,149.711,100
-37.196,149.662,100
-37.206,149.615,100
-37.211,149.59,100
-37.325,149.049,76
-37.33,149.025,100
-37.335,149.003,100
-37.122,149.938,100
-37.128,149.913,100
-37.133,149.887,100
-37.15,149.811,100
-37.155,149.786,100
-37.161,149.758,100
-37.167,149.731,100
-37.172,149.707,100
-37.177,149.684,90
-37.183,149.657,91
-37.193,149.609,98
-37.313,149.042,100
-37.318,149.019,99
-37.424,148.505,100
-37.428,148.484,100
-37.104,149.96,100
